datetime,open,high,low,close,volume,value
2020-01-03 10:00,12.21,12.258,12.02,12.222,230.0,2804.38
2020-01-03 10:10,12.24,12.278,12.022,12.038,1340.0,16239.3
2020-01-03 10:20,12.06,12.244,12.044,12.196,44830.0,542286.3200000001
2020-01-03 10:30,12.198,12.198,12.136,12.142,5660.0,68852.81999999998
2020-01-03 10:40,12.14,12.236,12.058,12.128,30600.0,370434.1799999999
2020-01-03 10:50,12.128,12.128,12.048,12.048,13070.0,157843.15999999997
2020-01-03 11:00,12.05,12.118,12.05,12.098,6930.0,83725.86
2020-01-03 11:10,12.084,12.106,12.072,12.092,6420.0,77613.26000000001
2020-01-03 11:20,12.082,12.098,12.078,12.088,3910.0,47254.66000000002
2020-01-03 11:30,12.082,12.1,12.08,12.098,2420.0,29257.200000000004
2020-01-03 11:40,12.092,12.15,12.092,12.136,19190.0,232672.2
2020-01-03 11:50,12.138,12.146,12.1,12.112,6300.0,76381.28000000003
2020-01-03 12:00,12.12,12.13,12.102,12.112,1460.0,17687.72
2020-01-03 12:10,12.134,12.178,12.102,12.11,10470.0,126923.54
2020-01-03 12:20,12.11,12.12,12.092,12.116,4420.0,53534.7
2020-01-03 12:30,12.116,12.12,12.072,12.078,6110.0,73933.59999999998
2020-01-03 12:40,12.088,12.12,12.072,12.082,11510.0,139292.41999999995
2020-01-03 12:50,12.096,12.178,12.08,12.126,10690.0,129590.2
2020-01-03 13:00,12.126,12.126,12.096,12.096,7180.0,86909.92000000001
2020-01-03 13:10,12.096,12.096,12.032,12.082,48790.0,588061.62
2020-01-03 13:20,12.056,12.08,12.052,12.074,1800.0,21726.1
2020-01-03 13:30,12.074,12.078,12.02,12.02,26520.0,318999.96
2020-01-03 13:40,12.044,12.076,12.02,12.03,12980.0,156309.16000000003
2020-01-03 13:50,12.05,12.058,12.038,12.046,1720.0,20724.120000000003
2020-01-03 14:00,12.04,12.048,12.02,12.042,31950.0,384144.1
2020-01-03 14:10,12.034,12.042,12.03,12.042,2140.0,25752.0
2020-01-03 14:20,12.042,12.05,12.032,12.036,3610.0,43467.28000000001
2020-01-03 14:30,12.044,12.05,12.036,12.036,1170.0,14089.92
2020-01-03 14:40,12.048,12.05,12.038,12.05,3570.0,43014.34
2020-01-03 14:50,12.05,12.08,12.044,12.052,6090.0,73410.26000000001
2020-01-03 15:00,12.06,12.062,12.046,12.054,2100.0,25313.04
2020-01-03 15:10,12.06,12.062,12.048,12.06,1680.0,20256.06
2020-01-03 15:20,12.052,12.068,12.048,12.056,3040.0,36658.03999999999
2020-01-03 15:30,12.064,12.072,12.052,12.066,2670.0,32204.9
2020-01-03 15:40,12.066,12.07,12.058,12.06,1550.0,18698.48
2020-01-03 15:50,12.068,12.07,12.058,12.06,1840.0,22198.72
2020-01-03 16:00,12.068,12.072,12.06,12.06,1480.0,17856.8
2020-01-03 16:10,12.066,12.09,12.044,12.07,16910.0,203801.54
2020-01-03 16:20,12.078,12.084,12.072,12.072,430.0,5194.18
2020-01-03 16:30,12.072,12.072,12.052,12.064,580.0,6998.92
2020-01-03 16:40,12.072,12.096,12.054,12.096,2520.0,30453.92
2020-01-03 16:50,12.074,12.1,12.062,12.082,2230.0,26940.78
2020-01-03 17:00,12.072,12.1,12.064,12.086,2580.0,31164.380000000005
2020-01-03 17:10,12.094,12.12,12.074,12.098,8170.0,98837.87999999998
2020-01-03 17:20,12.09,12.118,12.086,12.098,4800.0,58103.26
2020-01-03 17:30,12.108,12.108,12.08,12.092,1550.0,18740.74
2020-01-03 17:40,12.084,12.116,12.08,12.102,3620.0,43781.0
2020-01-03 17:50,12.11,12.114,12.102,12.114,200.0,2421.24
2020-01-03 18:00,12.112,12.12,12.11,12.11,1050.0,12723.44
2020-01-03 18:10,12.106,12.112,12.05,12.094,11150.0,134560.34
2020-01-03 18:20,12.106,12.108,12.07,12.07,3480.0,42025.24
2020-01-03 18:30,12.094,12.11,12.07,12.11,1490.0,18006.319999999996
2020-01-06 10:00,12.12,12.146,12.044,12.146,1720.0,20827.66
2020-01-06 10:10,12.122,12.122,12.066,12.082,5800.0,70252.6
2020-01-06 10:20,12.094,12.12,12.08,12.1,3120.0,37764.9
2020-01-06 10:30,12.1,12.1,12.084,12.086,770.0,9311.96
2020-01-06 10:40,12.094,12.114,12.052,12.102,4410.0,53252.02
2020-01-06 10:50,12.102,12.12,12.064,12.064,4750.0,57528.14000000001
2020-01-06 11:00,12.066,12.078,12.026,12.048,8080.0,97372.94
2020-01-06 11:10,12.048,12.05,12.02,12.04,14500.0,174322.03999999998
2020-01-06 11:20,12.022,12.072,12.02,12.068,1280.0,15418.62
2020-01-06 11:30,12.05,12.07,12.044,12.05,1420.0,17117.58
2020-01-06 11:40,12.05,12.07,12.042,12.062,1080.0,13024.26
2020-01-06 11:50,12.06,12.098,11.98,12.016,28710.0,345145.7
2020-01-06 12:00,12.014,12.046,12.012,12.036,3900.0,46927.28
2020-01-06 12:10,12.026,12.04,12.014,12.032,2640.0,31751.44000000001
2020-01-06 12:20,12.026,12.068,12.022,12.028,2010.0,24200.58
2020-01-06 12:30,12.042,12.07,11.99,12.032,3860.0,46471.18000000001
2020-01-06 12:40,12.032,12.054,12.022,12.046,860.0,10355.14
2020-01-06 12:50,12.034,12.038,11.95,11.98,44010.0,527137.98
2020-01-06 13:00,11.958,12.016,11.93,12.016,91960.0,1098961.8600000003
2020-01-06 13:10,12.0,12.012,11.95,11.988,3560.0,42667.100000000006
2020-01-06 13:20,11.988,11.998,11.966,11.982,1690.0,20254.4
2020-01-06 13:30,11.972,11.994,11.972,11.988,1540.0,18461.64
2020-01-06 13:40,11.978,11.994,11.976,11.99,1150.0,13789.259999999998
2020-01-06 13:50,11.982,11.994,11.98,11.992,1270.0,15224.14
2020-01-06 14:00,11.984,11.992,11.93,11.954,19260.0,230138.42000000004
2020-01-06 14:10,11.962,11.992,11.948,11.99,3080.0,36881.9
2020-01-06 14:20,11.98,12.01,11.978,11.99,1850.0,22190.78
2020-01-06 14:30,11.998,12.014,11.972,12.004,2220.0,26641.9
2020-01-06 14:40,12.01,12.038,12.0,12.008,1360.0,16333.32
2020-01-06 14:50,12.022,12.056,12.008,12.018,2450.0,29483.42
2020-01-06 15:00,12.022,12.026,12.0,12.002,540.0,6483.680000000001
2020-01-06 15:10,12.014,12.016,11.972,12.004,1160.0,13918.52
2020-01-06 15:20,11.994,12.014,11.994,12.014,280.0,3361.44
2020-01-06 15:30,12.012,12.056,11.98,12.0,2230.0,26791.960000000003
2020-01-06 15:40,12.0,12.016,11.934,12.002,6500.0,77833.66
2020-01-06 15:50,12.004,12.058,12.002,12.042,1440.0,17322.719999999998
